"id";"NIT";"pyme";"ind-sep";"nombre";"CIIU";"constitucion";"estado";"direccionjud";"deptojud";"ciudadjud";"direccion";"depto";"ciudad";"pais";"telefono";"celular";"email";"matricula";"dommatriz";"paismatriz";"revisor";"conceptorev"
17836;"800237326";1;1;"EVALTEC S.A";"7110";"01/08/1994";"ACTIVA";"calle 32e 80b 117";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"calle 32e 80b 117";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"4119954";"3195097082";"administracion@evaltec.com.co";"21-190045-04";"";"";"Si";""
17837;"830123175";1;1;"RCE ARQUITECTOS SAS";"4111";"24/06/2003";"ACTIVA";"CALLE 121 51 68";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 121 51 68";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"8136342";"3115381991";"raulce52@gmail.com";"1285897";"";"";"No";""
17838;"900226256";1;1;"SOLUTIONS INC SAS EN REORGANIZACION  ";"7110";"05/02/2008";"ACUERDO DE REORGANIZACION";"CR 70 S 31 94 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 70 S 31 94 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7552348";"3205716298";"paola.escobar@sinc.com.co ";"18914246";"";"";"Si";"03. LIMPIO"
17839;"830059237";1;1;"COINTELCO SA ";"7110";"09/06/1999";"ACTIVA";"CRA 45 A 128 35 PISO 6 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 45 A 128 35 PISO 6 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7430157";"3167449361";"info@cointelco.com ";"950235";"";"";"Si";"03. LIMPIO"
17840;"900333318";1;1;"DISTRIBUIDORA  DE LUBRICANETES  TERDEX SAS";"4732";"13/01/2010";"ACTIVA";"CALLE 91 N 99 28";"ANTIOQUIA";"APARTADO-ANTIOQUIA";"CALLE 91 N 99 28";"ANTIOQUIA";"APARTADO-ANTIOQUIA";"Colombia";"8289718";"3218522137";"DISTRIBUIDORATERDEX@GMAIL.COM";"59370";"";"";"Si";"03. LIMPIO"
17841;"900097794";1;1;"ZULUAGA CASTAÑO Y CIA S EN C ";"7110";"25/07/2006";"ACTIVA";"CRA 23 25 61 OF1008 ";"CALDAS";"MANIZALES-CALDAS";"CRA 23 25 61 OF1008 ";"CALDAS";"MANIZALES-CALDAS";"Colombia";"8831461";"3136968531";"LUISFEZU@YAHOO.COM ";"118031";"";"";"Si";"03. LIMPIO"
17842;"890919414";1;1;"INDUSTRIAS EMU S.A.";"2011";"22/11/1977";"ACTIVA";"CRA 41 #46-132";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"CRA 41 #46-132";"ANTIOQUIA";"ITAGUI-ANTIOQUIA";"Colombia";"3711112";"3105141177";"cmartinez@industriasemu.com";"79247";"";"";"Si";"03. LIMPIO"
17843;"800075337";1;1;"SUELOS INGENIERIA SAS";"4290";"25/08/1989";"ACTIVA";"CALLE 43 46 66";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CALLE 43 46 66";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3796188";"3145814771";"contabilidad@suelosingenieria.com";"125692";"";"";"Si";""
17844;"900597115";1;1;"CAMIMAR SAS";"4112";"28/02/2013";"ACTIVA";"AUTOPISTA MEDELLIN KM  3 TTCB   LC  A27";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"AUTOPISTA MEDELLIN KM 3  TTCB LC A 27";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"Colombia";"8415555";"3163513078";"DTBROKERINMOBILIARIA@GMAIL.COM";"2299399";"";"";"Si";"03. LIMPIO"
17845;"816006981";1;1;"COMERCIADOS SA";"4620";"21/10/2002";"ACTIVA";"CR 13 8B 51 OF 204 LOS ALPES";"RISARALDA";"PEREIRA-RISARALDA";"CR 13 8B 51 OF 204 LOS ALPES";"RISARALDA";"PEREIRA-RISARALDA";"Colombia";"3255899";"3155316075";"comerciadossa@hotmail.com";"13005804";"";"";"Si";"03. LIMPIO"
17846;"900164591";1;1;"INVERSIONES R&P LTDA";"4220";"27/06/2007";"ACTIVA";"CLL 19 No 26  51";"ARAUCA";"ARAUCA-ARAUCA";"CLL 19 No 26  51";"ARAUCA";"ARAUCA-ARAUCA";"Colombia";"8854917";"3212152228";"jpal78@hotmail.com";"19254";"";"";"Si";"03. LIMPIO"
17847;"800008676";1;1;"GRAFIARTES LTDA";"1811";"18/06/1987";"ACTIVA";"CALLE 24 Nro. 24-47";"VALLE";"TULUA-VALLE";"CALLE 24 Nro. 24-47";"VALLE";"TULUA-VALLE";"Colombia";"2248185";"3154457837";"contabilidad@grafiartes.com";"11177";"";"";"Si";"03. LIMPIO"
17848;"800119054";1;1;"INVERSIONES SATELITE SAS";"6810";"12/02/1991";"ACTIVA";"CRA 37A # 57A - 32 INT 4";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 37A # 57A - 32 INT 4";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7585561";"3204292651";"INVERSIONESSATELITE@HOTMAIL.COM";"439099";"";"";"No";""
17849;"900227994";1;1;"S&M SOLUCIONES Y MANTENIMIENTOS SAS";"4330";"07/07/2008";"ACTIVA";"CALLE 159 NO 19 B-33";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 159 NO 19 B-33";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"5194016";"3114517506";"GERENCIAGENERAL@SOLUCIONESYMANTENIMIENTOS.COM";"1816860";"";"";"Si";"03. LIMPIO"
17850;"900173896";1;1;"IDECAL LIMITADA";"1522";"02/08/2007";"ACTIVA";"CALLE 21A 69B 50";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 21A 69B 50";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4052100";"3112816857";"ADMINISTRACION@IDECAL.COM.CO";"1737806";"";"";"Si";"03. LIMPIO"
17851;"900763783";1;1;"VITALMEX COLOMBIA SAS";"8699";"28/08/2014";"ACTIVA";"CRA 9 94A  32";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CRA 9 94A 32";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3032193";"3103081762";"LGOMEZ@CUVAL.CO";"2491613";"";"";"No";""
17852;"802003945";1;1;"ARQUITECTONICA LIMITADA";"7010";"11/12/1996";"ACTIVA";"CRA 53 68 226";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CRA 53 68 226";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3586632";"3126151248";"MACROPROYECTOLTDA@HOTMAIL.COM";"226292";"";"";"Si";"03. LIMPIO"
17853;"830042372";1;1;"INVERSIONES NARVAL SAS";"6920";"09/03/1998";"ACTIVA";"CL 67 NO 4A 41";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 67 NO. 4A 41";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"4897046";"3004734371";"servicioalcliente@casaburo.com ";"854937";"";"";"Si";"03. LIMPIO"
17854;"900085599";1;1;"inversiones lpa ltda";"4642";"18/05/2006";"ACTIVA";"calle 12 10 10 of 501";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"calle 12 10 10 of 501";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2829183";"3164722292";"inverioneslpa@gmail.com";"1600407";"";"";"Si";"03. LIMPIO"
17855;"830019415";1;1;"DUARTE GALAN Y CIA S EN C";"0510";"16/07/1996";"ACTIVA";"CCALLE 108 1-55 ESTE";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 108 1-55 ESTE";"BOGOTA D.C.";"USAQUEN-BOGOTA D.C.";"Colombia";"2758305";"3186346321";"dupeladuagag@yahoo.com";"718770";"";"";"No";""
17856;"800250918";1;1;"ACUAMEUNIER S.A.S.";"4290";"25/11/1994";"ACTIVA";"CALLE 93 NO 18 - 28 OF 601";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CALLE 93 NO 18 - 28 OF 601";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6560638";"3153352983";"info@acuameunier.com";"627022";"";"";"Si";"03. LIMPIO"
17857;"860049957";1;1;"COMPAÑIA COLOMBIANA DE QUIMICOS SAS ";"4645";"21/03/1977";"ACTIVA";"CLL 12 NO. 38-62 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CLL 12 NO. 38-62 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2771411";"3134549795";"rosario.castro@COLQUIMICOS.COM ";"85722";"";"";"Si";"03. LIMPIO"
17858;"900497601";1;1;"INGENIERIA Y CONSTRUCCIONES DE LA ORINOQUIA SAS";"4220";"06/02/2012";"ACTIVA";"Calle 18 #36-29";"META";"VILLAVICENCIO-META";"Calle 18 #36-29";"META";"VILLAVICENCIO-META";"Colombia";"6640793";"3212401970";"andreamartinez_706@hotmail.com";"226410";"";"";"Si";"03. LIMPIO"
17859;"811025750";1;1;"AGROPECUARIA RANCHO ALEGRE CASTAÑO SAS";"0141";"29/09/2000";"ACTIVA";"CRA 43A 14  109 OF 208";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CRA 43A 14 109 OF 208";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"3121013";"3117090466";"las4estaciones.william@gmail.com";"21-275330-12";"";"";"Si";"03. LIMPIO"
17860;"800055880";1;1;"RAMON RIBAS R. CIA SOCIEDAD EN COMANDITA SIMPLE";"1811";"09/02/1989";"ACUERDO DE REESTRUCTURACIÓN";"CL 21 N°5-59";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"CL 21 N°5-59";"MAGDALENA";"SANTA-MARTA-MAGDALENA";"Colombia";"4305302";"3005745021";"gerencia@litoflash.com";"17347";"";"";"No";""
17861;"891902002";1;1;"INVERSIONES PALATINO SA EN CONCORDATO";"5513";"16/05/1985";"CONCORDATO EN EJECUCIÓN";"CR 3 6 85 OF 401";"VALLE";"CALI-VALLE";"VIA JAMUNDI VTE PTO TEJADA KM 2";"VALLE";"CALI-VALLE";"Colombia";"5552600";"3117489779";"zuluagafredy@hotmail.com";"160902-2";"";"";"Si";""
17862;"804013234";1;1;"SISCOTEL LTDA ";"4741";"10/05/2002";"ACTIVA";"CALLE 35 N 29-54 OF 205";"SANTANDER";"BUCARAMANGA-SANTANDER";"OFCALLE 35 N 26-54 OFICINA 205";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6344040";"3188270905";"cartera01@gmail.com";"05-0958803";"";"";"Si";"03. LIMPIO"
17863;"811015896";1;1;"CONSTRUCCIONES & INVERSIONES COSMOS SA";"4112";"09/11/1998";"ACTIVA";"CRA 25 A 38 D SUR 04 INT 117";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CRA 25 A 38 D SUR 04 INT 117";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2764101";"3103997748";"CONSTRUCCIONESCOSMOSSA@YAHOO.ES";"59931";"";"";"Si";"03. LIMPIO"
17864;"900529348";1;1;"PRIMMA COMPAÑIA DE ALIMENTOS SAS";"0141";"05/06/2012";"ACTIVA";"AV PRADILLA N° 9-00 ESTE OF 423";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"AV PRADILLA N° 9-00 ESTE OF 423";"CUNDINAMARCA";"CHIA-CUNDINAMARCA";"Colombia";"8651258";"3203390120";"dir.contabilidad@primma.com.co";"2222179";"";"";"Si";"03. LIMPIO"
17865;"900341261";1;1;"MARQUEZ ALVAREZ & CIA S EN C";"6110";"17/02/2010";"ACUERDO DE REORGANIZACION";"TRANSV. 32 N. 35-93";"SUCRE";"SINCELEJO-SUCRE";"TRANSV. 32 N. 35-93";"SUCRE";"SINCELEJO-SUCRE";"Colombia";"2765051";"3145952584";"diradministrativa@dtvmarquez.com";"64200";"";"";"Si";"03. LIMPIO"
17866;"800179073";1;1;"LABORATORIO DIAGNOSTICAMOS SAS";"8691";"31/10/1992";"ACTIVA";"CR 11 7 45";"HUILA";"NEIVA-HUILA";"CR 11 7 45";"HUILA";"NEIVA-HUILA";"Colombia";"8714977";"3208034270";"diagnosticamos@hotmail.com";"87662";"";"";"Si";"03. LIMPIO"
17867;"900034122";1;1;"COMPAÑIA DE ENERGIAS ALTERNATIVAS COLOMBIANA SAS ";"6202";"18/07/2005";"ACTIVA";"CR 53 44 52 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CR 53 44 52 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2210400";"3126526202";"direccionfinanciera@cenacol.com ";"1507790";"";"";"Si";"03. LIMPIO"
17868;"900321903";1;1;"CENTRAL MEDICA DE DIAGNOSTICO SAS";"8621";"03/11/2009";"ACTIVA";"CL 45 8D 35";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"|CL 45 8D 35";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3620506";"3176545698";"ADMISIONES@CENTRALMEDICADEDIAGNOSTICO.COM";"489229";"";"";"Si";"03. LIMPIO"
17869;"900027773";1;1;"INVERSIONES ORJ. SEIS ERRE S.A.S";"6810";"05/05/2005";"ACTIVA";"Carrera 46  30  95";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";" Carrera 46  30  95";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2323003";"3168772029";"ajoaconta@hotmail.com";"21-346418-12";"";"";"Si";"03. LIMPIO"
17870;"830141257";1;1;"TARGET SOLUTIONS LTDA";"4669";"20/05/2004";"ACTIVA";"CARRERA 97 # 23 A - 13";"BOGOTA D.C.";"FONTIBON-BOGOTA D.C.";"CARRERA 97 # 23 A - 13";"BOGOTA D.C.";"FONTIBON-BOGOTA D.C.";"Colombia";"5403600";"3165278427";"hugocamachovargas@yahoo.com";"935910";"";"";"Si";"03. LIMPIO"
17871;"900396458";1;1;"STANZIA 93 SAS";"5511";"12/11/2010";"ACTIVA";"CL 93 13 71";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 93 13 71";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6051414";"3104842594";"gerencia@hotelbestwestern93.com";"2044795";"";"";"Si";"03. LIMPIO"
17872;"900314735";1;1;"CRISTAL 2010 SAS";"4111";"24/09/2009";"ACTIVA";"CL 137 23 16 OF 102";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CL 137 23 16 OF 102";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"6333790";"3125463877";"cristal2010sas@hotmail.com";"1933572";"";"";"No";""
17873;"900966228";1;1;"MARVILLA BUSINESS CENTER SAS-EN REORGANIZACION";"8211";"29/04/2019";"ACTIVA";"CL 99 10 19 PISO 4 OFC 401";"BOGOTA D.C.";"USAQUEN-BOGOTA D.C.";"CL 99 10 19 PISO 4 OFC 401";"BOGOTA D.C.";"USAQUEN-BOGOTA D.C.";"Colombia";"6109303";"3105800261";"contabilidad@marvilla.co";"2682111";"";"";"No";""
17874;"830506962";1;1;"ARIAS Y CIA S A S";"4669";"10/11/2004";"ACTIVA";"CL 50  5 72";"QUINDIO";"ARMENIA-QUINDIO";"CR 18  8 32";"QUINDIO";"ARMENIA-QUINDIO";"Colombia";"7470153";"3108328794";"contabilidad@housedistribuciones.com";"133707";"";"";"Si";""
17875;"900229985";1;1;"CONSTRUCTOR DURAN OCAMPO SA";"4290";"08/07/2008";"ACTIVA";"CR 77 B 48 B 85";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CR 77 B 48 B 85";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2642509";"3206243930";"info@duranocampo.com.co";"2140081404";"";"";"Si";"03. LIMPIO"
17876;"900311276";1;1;"Fritemos SAS";"4631";"31/08/2009";"ACTIVA";"Cra 1 B  30 01";"VALLE";"CALI-VALLE";"Cra 1 B 30 01";"VALLE";"CALI-VALLE";"Colombia";"3710009";"3104060649";"fritemossas@hotmail.com";"777399-16";"";"";"Si";"03. LIMPIO"
17877;"802019629";1;1;"LOGISTICA E INVERVERSIONES MC  SAS";"4923";"20/03/2002";"ACTIVA";"CR 50 # 80 168 OF 603";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CR 50 # 80 168 OF 603";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3603384";"3126136432";"JOROZCO@JINVEST.CO";"343805";"";"";"Si";"03. LIMPIO"
17878;"900666049";1;1;"CSIM COMPAÑÍA DE SEGURIDAD, SALUD OCUPACIONAL Y MANTENIMIENTO INDUSTRIAL S.A.S";"8299";"11/10/2013";"ACUERDO DE REORGANIZACION";"CL 45 17 04 AP 301";"SANTANDER";"BARRANCABERMEJA-SANTANDER";"CL 45 17 04 AP 301";"SANTANDER";"BARRANCABERMEJA-SANTANDER";"Colombia";"7777777";"3506836974";"luisfernandoosoriorobles@gmail.com";"92629";"";"";"No";""
17879;"804005236";1;1;"DEPORTES VERA LIMA CIA LTDA";"3230";"30/12/1997";"ACUERDO DE REORGANIZACION";"CALLE 37  21-33";"SANTANDER";"BUCARAMANGA-SANTANDER";"CL 37  21-33";"SANTANDER";"BUCARAMANGA-SANTANDER";"Colombia";"6335237";"3187162562";"deportesveralima1@hotmail.com";"05-065471-03";"";"";"Si";"03. LIMPIO"
17880;"890106966";1;1;"LLANTAS ESTADIO LIMITADA";"4530";"19/04/1977";"ACTIVA";"CR 46B 72 54";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"CR 46B 72 54";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3580120";"3205427682";"LLANTASESTADIO@TELECOM.COM.CO";"28782";"";"";"Si";"03. LIMPIO"
17881;"900368799";1;1;"MEDELLÍN & DURÁN ABOGADOS SAS";"6910";"13/07/2010";"ACTIVA";"CALLE 33 #6B 24 P 7";"BOGOTA D.C.";"LOS-MARTIRES-BOGOTA D.C.";"MEDELLÍNDURAN.COM";"BOGOTA D.C.";"LOS-MARTIRES-BOGOTA D.C.";"Colombia";"3400280";"3208025780";"aura.espinel@medellinduran.com";"2007553";"";"";"Si";""
17882;"900411909";1;1;"INVERSIONES GARCIA ABRIL S.A.S.";"4732";"20/01/2011";"ACTIVA";"KM 5 VIA YOPAL MORICHAL MUNICIPIO JUDICIAL: YOPAL";"CASANARE";"YOPAL-CASANARE";"KM 5 VIA YOPAL MORICHAL MUNICIPIO JUDICIAL: YOPAL";"CASANARE";"YOPAL-CASANARE";"Colombia";"3214564";"3214564682";"gerencia@inversionesgarciaabril.com";"83551";"";"";"Si";"03. LIMPIO"
17883;"900152454";1;1;"ACEROS GRUPO 8 SAS";"4690";"15/05/2007";"ACTIVA";"2.5 KM AUTOPISTA MEDELLIN BOGOTA - SIBERIA 900 MTS VIA PARCERLAS BG E 89";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"2.5 KM AUTOPISTA MEDELLIN BOGOTA - SIBERIA 900 MTS VIA PARCELAS BG E 89";"CUNDINAMARCA";"COTA-CUNDINAMARCA";"Colombia";"8966269";"3175016734";"IINFO@ACEROSGRUPO8.COM";"1706712";"";"";"Si";"03. LIMPIO"
17884;"900732772";1;1;"PROARCA COLOMBIA SAS";"4663";"01/04/2014";"ACTIVA";"CLL 79 28 25 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CLL 79 28 25 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"2504040";"3182255949";"carlos.hernandez@proarca.com ";"2453628";"";"";"Si";"03. LIMPIO"
17885;"900146118";1;1;"CONSTRUCTORA HABITAT DE LOS ANDES SAS";"4111";"11/04/2017";"ACTIVA";"CALLE 72 A 20A 22 OF 404";"BOGOTA D.C.";"BARRIOS-UNIDOS-BOGOTA D.C.";"CALLE 72 A 20A 22 OF 404";"BOGOTA D.C.";"BARRIOS-UNIDOS-BOGOTA D.C.";"Colombia";"3476017";"3152037850";"elizabeth.castellanos@habitatdelosandes.com";"1695758";"";"";"Si";"03. LIMPIO"
17886;"800154608";1;1;"DISTRIALUMINIOS LTDA";"2511";"17/02/1992";"ACTIVA";"CL 64 71 A 04";"BOGOTA D.C.";"ENGATIVA-BOGOTA D.C.";"CL 64 71 A 04";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7326477";"3108061445";"subgerencia@distrialuminios.com";"488350";"";"";"Si";"03. LIMPIO"
17887;"900563107";1;1;"TLC MEDICAL SAS";"4754";"06/09/2003";"ACTIVA";"Carrera 53 No 74-117 local 3 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Carrera 53 No 74-117 local 3 ";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3004541";"3122623467";"administrativo@tlcmedicalsas.com";"556611";"";"";"Si";""
17888;"860037914";1;1;"Coscuez S.A ";"0820";"07/09/1973";"ACTIVA";"KRA 7 114 33 OF 704 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"KRA 7 114 33 OF 704 ";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7454122";"3232205406";"gerencia.coscuez@furagems.com ";"40017";"";"";"Si";"03. LIMPIO"
17889;"811021043";1;1;"RADIAL LLANTAS SAS";"4530";"01/12/1999";"ACTIVA";"CRA 52 # 36-71";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CRA 52 # 326-71";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2620541";"3113094011";"radialllantas@une.net.co";"3113094011";"";"";"Si";"03. LIMPIO"
17890;"900660115";1;1;"GRUPO PANDAPAN S.A.S.";"4711";"17/09/2013";"ACUERDO DE REORGANIZACION";"CLL 133 N 8 D 12 SECTOR MONTECARLO BRR SALADO";"TOLIMA";"IBAGUE-TOLIMA";"CLL 133 N 8 D 12 SECTOR MONTECARLO BRR SALADO";"TOLIMA";"IBAGUE-TOLIMA";"Colombia";"5150070";"3158254755";"grupopandapan@hotmail.com";"239322";"";"";"Si";"03. LIMPIO"
17891;"900811038";1;1;"Fura de Colombia SAS";"0820";"19/01/2015";"ACTIVA";"Kra 7 n 114-33 of 704";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Kra 7 n 114-33 of 704";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"7454122";"3123505864";"gerencia.coscuez@furagems.com";"2533593";"";"";"No";""
17892;"830010180";1;1;"INVERSIONES POGAR Y CIA S.A.";"6820";"14/09/1995";"ACTIVA";"CLL 67  4  21";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"CLL 71  1  90";"BOGOTA D.C.";"BOGOTA-D.C.-BOGOTA D.C.";"Colombia";"3105695";"3164695056";"mposada@pgpabogados.co";"664336";"";"";"Si";"01. ABSTENCIÓN DE OPINIÓN"
17893;"900292676";1;1;"AGROSERVICIOS FORERO S.A.S.";"4664";"04/06/2009";"ACTIVA";"CLL 29 5-23";"CASANARE";"YOPAL-CASANARE";"CLL 29 5-23";"CASANARE";"YOPAL-CASANARE";"Colombia";"6332691";"3158915920";"agroserfor09@gmail.com";"73941";"";"";"Si";"03. LIMPIO"
17894;"890111339";1;1;"Pastaur Laboratorios Clínicos de Colombia S.A.S.";"8691";"29/01/1982";"ACTIVA";"Cr 50 79 172";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Cr 50 79 172";"ATLANTICO";"BARRANQUILLA-ATLANTICO";"Colombia";"3091575";"3157078830";"contador@pasteurlab.com";"53092";"";"";"Si";"03. LIMPIO"
17895;"901076465";1;1;"Calle 59 N° 45  26";"0121";"19/04/2017";"ACTIVA";"Calle 59 N° 45  26";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CAlle 56 N° 47  14 Ofic. 304";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2516700";"3155025501";"fvalencia@une.net.co";"21-588251-12";"";"";"No";""
17896;"811037915";1;1;"HYDROTECH OBRAS CIVILES SAS";"4330";"28/02/2003";"ACTIVA";"CIRCULAR 1 66B 168";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CIRCULAR 1 66B 168";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"4341489";"3017070991";"gerencia@hydrotechcol.com";"21-309643-12";"";"";"Si";"03. LIMPIO"
17897;"800005154";1;1;"VALLAS Y AVISOS SAS";"7310";"01/04/1987";"ACTIVA";"CL 10 SUR 51 62";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"CL 10 SUR 51 62";"ANTIOQUIA";"MEDELLIN-ANTIOQUIA";"Colombia";"2855505";"3104484603";"bibiana.urrego@vallasyavisos.com.co";"21-108237-12";"";"";"Si";"03. LIMPIO"
17898;"900455609";1;1;"ZODIAK LATINO S.A.S";"5911";"04/08/2011";"ACTIVA";"CR 4 NO. 81 07 OF 602 ";"BOGOTA D.C.";"CHAPINERO-BOGOTA D.C.";"CR 4 NO. 81 07 OF 602 ";"CUNDINAMARCA";"CABRERA-CUNDINAMARCA";"Colombia";"7024395";"3105614504";"mbenavides@bygasociados.com";"2128040";"";"";"No";""
17899;"800205013";1;1;"LOPEZ NIÑO SERVICIOS INFORMATICOS LTDA";"6209";"30/07/1993";"ACTIVA";"AK 45 129 A 13 P2";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"AK 45 129 A 13 P 2";"BOGOTA D.C.";"SUBA-BOGOTA D.C.";"Colombia";"6011826";"3153318707";"01lopez@gmail.com";"560182";"";"";"Si";"03. LIMPIO"
17900;"806013276";1;1;"ELECTROCARIBE LTDA";"4530";"11/02/2003";"ACTIVA";"OLAYA CALLE 31D N.5123";"BOLIVAR";"CARTAGENA-BOLIVAR";"OLAYA CALLE 31D N.5123";"BOLIVAR";"CARTAGENA-BOLIVAR";"Colombia";"6697181";"3205652741";"h.rodado@gmail.com";"917821503";"";"";"Si";"03. LIMPIO"
17901;"900164751";1;1;"POLIMEROS Y TEXTILES SAS EN REORGANIZACIÓN ";"1399";"17/07/2007";"ACUERDO DE REORGANIZACION";"Calle 2 No. 18-93 Parque Industrial San Jorge Bodega 63";"CUNDINAMARCA";"MOSQUERA-CUNDINAMARCA";"Calle 2 No. 18-93 Parque Industrial San Jorge Bodega 63";"CUNDINAMARCA";"MOSQUERA-CUNDINAMARCA";"Colombia";"7124802";"3174343632";"contabilidad@polimerosytextiles.com.co";"124852";"";"";"Si";"03. LIMPIO"
17902;"900215376";1;1;"COMERCIALIZADORA SUPREMA SAS";"4632";"21/04/2008";"ACTIVA";"CALI";"VALLE";"YUMBO-VALLE";"CRA 32  15 26";"VALLE";"YUMBO-VALLE";"Colombia";"6661228";"3148802026";"contabilidad@consorciosuprema.com";"73783816";"";"";"Si";"03. LIMPIO"
